@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE C35	REAL
@ATTRIBUTE C36	REAL
@ATTRIBUTE C37	REAL
@ATTRIBUTE C38	REAL
@ATTRIBUTE C39	REAL
@ATTRIBUTE C40	REAL
@ATTRIBUTE C41	REAL
@ATTRIBUTE C42	REAL
@ATTRIBUTE C43	REAL
@ATTRIBUTE C44	REAL
@ATTRIBUTE C45	REAL
@ATTRIBUTE C46	REAL
@ATTRIBUTE C47	REAL
@ATTRIBUTE C48	REAL
@ATTRIBUTE C49	REAL
@ATTRIBUTE C50	REAL
@ATTRIBUTE C51	REAL
@ATTRIBUTE C52	REAL
@ATTRIBUTE C53	REAL
@ATTRIBUTE C54	REAL
@ATTRIBUTE C55	REAL
@ATTRIBUTE C56	REAL
@ATTRIBUTE C57	REAL
@ATTRIBUTE C58	REAL
@ATTRIBUTE C59	REAL
@ATTRIBUTE C60	REAL
@ATTRIBUTE C61	REAL
@ATTRIBUTE C62	REAL
@ATTRIBUTE C63	REAL
@ATTRIBUTE C64	REAL
@ATTRIBUTE C65	REAL
@ATTRIBUTE C66	REAL
@ATTRIBUTE C67	REAL
@ATTRIBUTE C68	REAL
@ATTRIBUTE C69	REAL
@ATTRIBUTE C70	REAL
@ATTRIBUTE C71	REAL
@ATTRIBUTE C72	REAL
@ATTRIBUTE C73	REAL
@ATTRIBUTE C74	REAL
@ATTRIBUTE C75	REAL
@ATTRIBUTE C76	REAL
@ATTRIBUTE C77	REAL
@ATTRIBUTE C78	REAL
@ATTRIBUTE C79	REAL
@ATTRIBUTE C80	REAL
@ATTRIBUTE C81	REAL
@ATTRIBUTE C82	REAL
@ATTRIBUTE C83	REAL
@ATTRIBUTE C84	REAL
@ATTRIBUTE C85	REAL
@ATTRIBUTE C86	REAL
@ATTRIBUTE C87	REAL
@ATTRIBUTE C88	REAL
@ATTRIBUTE C89	REAL
@ATTRIBUTE C90	REAL
@ATTRIBUTE C91	REAL
@ATTRIBUTE C92	REAL
@ATTRIBUTE C93	REAL
@ATTRIBUTE C94	REAL
@ATTRIBUTE C95	REAL
@ATTRIBUTE C96	REAL
@ATTRIBUTE C97	REAL
@ATTRIBUTE C98	REAL
@ATTRIBUTE C99	REAL
@ATTRIBUTE C100	REAL
@ATTRIBUTE C101	REAL
@ATTRIBUTE classe {corn,grain,acq,wheat,ship,money-fx,interest,earn,crude,trade}


@DATA
0.1682, 0.255, 0.085, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0, 1.4183, 0, 0, 0.0736, 0, 0, 0, 0.2573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0827, 0, 0, 0.18, 0.46, 0.1536, 0.3043, 0.1953, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0.0586, 0, 0, 0, 0, 0, 0.4282, 0, 0, 0, 0.1967, 0.1463, 0, 0.0981, 0, 0, 0, 0, 0, 0, 0, 0, 0.0538, 0, 0, 0, 0, 0, 0, 0, 0.2952, 0, 0, 0, 0.1155, 0, 0, 0, 0, 0, 0, 0.0628, 0, 0, 1.6125, 0, 0, 0, 0.57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.728, 0.0657, 0.0964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0548, 1.7757, 0, 0, 0, 0,acq
2.5921, 0, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0.13, 0, 0, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0.2764, 0, 0, 0.1488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2525, 0, 0.326, 0, 0, 0, 0, 0, 0, 0, 0.0918, 0, 0, 0, 0, 0, 0, 0.0484, 0, 0, 2.4525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.11, 0, 0.46, 0.0388, 1.0186, 0, 0, 0, 0,acq
0.0343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0.1371, 0, 0, 0.22, 0, 0, 0, 0, 0, 0, 0, 0, 0.1413, 0.1154, 0.125, 0, 0.528, 0, 0, 0, 0.0562, 0, 0, 0, 0.1982, 0, 0, 0, 0.175, 0, 0, 0, 0, 0, 1.2375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3073, 0, 0, 0, 0, 0, 1.3986, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0, 0, 0, 0.0496, 0, 0.22, 0, 0, 0, 0.3255, 0, 0, 0.2481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.125, 0.0933, 1.21, 0.404, 0, 0, 0, 0.1476, 0, 0, 0, 0.2473, 0.1986, 0, 0, 0, 0, 0, 0.0736, 0, 0, 2.955, 0, 0, 0, 0.284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2721, 0, 0, 0, 0, 0, 0, 0, 0.1704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9243, 0, 0, 0, 0,acq
0.1146, 0.6983, 0.0694, 0, 0, 0, 0, 0, 0, 0.3513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2381, 0, 0, 0.0981, 0, 0.1958, 0, 0, 0, 0, 0, 0, 0.0563, 0.0385, 0.1858, 0, 0, 0, 0, 0, 0.0562, 0, 0, 0, 0.1282, 0, 0, 0.0436, 0.72, 0.27, 0, 0.1028, 0, 0, 0.7825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7114, 0, 0, 0, 0,acq
0.0457, 0, 0.1412, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0, 0, 0.39, 0, 0, 0, 0, 0, 0, 0.1794, 6.3238, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.22, 0, 0.0317, 0, 0, 0.358, 0, 0, 0, 0.175, 0, 0, 1.34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0948, 0.58, 0, 1.03, 0, 0,acq
0.0443, 0, 0.0888, 0, 0, 0, 0, 0, 0, 0.355, 0, 0, 0, 0, 0.0821, 0, 0, 0, 0.0736, 0, 0, 0, 0.1693, 0, 0, 0.1431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.86, 0, 0, 0, 0, 0, 0, 0, 0, 0.2209, 0.22, 0.92, 0, 0.169, 0, 0, 0, 0, 0.31, 0.2275, 0, 0, 0, 0, 0, 0.1483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0487, 0, 0, 0, 0, 0, 0, 0, 0.1314, 0, 0, 0, 0, 0, 0, 0, 0.2208, 0, 0.46, 0, 0.4157, 0, 0, 0, 0,acq
0.0679, 0, 0, 0, 0, 0.705, 0, 0.2767, 0, 0, 0, 0, 0.0593, 1.65, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0.2673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0563, 0.0769, 0, 0, 0, 3.52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.117, 0, 0, 0, 0, 0.1483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.135, 0, 0, 0, 0, 0, 0.092, 0.2757, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0.0593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3613, 0, 0, 0.0712, 0, 0.1584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1182, 0, 0, 0, 0, 0, 0, 0.182, 0, 0, 0, 0, 0, 0, 0, 0.091, 0, 0, 0, 0, 1.22, 0, 0, 0, 0, 0, 0, 0.1325, 0, 0, 0, 0.0347, 0.1514, 0, 0, 0, 0, 0, 0, 0.1843, 0, 0, 0, 0, 0, 0.0827, 0, 0, 0.3567, 0, 0.046, 0.5514, 0, 0, 0, 0,acq
0.1121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0586, 0, 0, 0, 0.0656, 0, 0.2209, 0, 0, 0, 0.1383, 0.1463, 0, 0.0494, 0, 0.0958, 0, 0, 0, 0, 0, 0, 0.0525, 0.1542, 0, 0, 0, 0, 0, 0, 0.0562, 0, 0, 0, 0.1586, 0, 0, 0, 0, 0, 0, 0.0484, 0, 0, 5.5075, 0, 0, 0, 0, 0, 0, 0, 0, 0.1143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0388, 1.2229, 0, 0, 0, 0,acq
0.0418, 0, 0, 0, 0, 0, 0, 0.72, 0, 0.16, 0, 0, 0.105, 0, 0, 0, 0.0656, 0, 0.0736, 0, 0, 0, 0.2976, 0, 0, 0.0494, 0, 0.0642, 0, 1.37, 0, 0, 0.3, 0, 0, 0, 0.0933, 0.2433, 0, 0, 0, 0, 0, 0, 0, 0, 0.0395, 0, 0, 0.0439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.394, 0.1153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0827, 0, 0, 0.3567, 0, 0.06, 0.3043, 0.104, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0.0586, 1.65, 0, 0.9467, 0, 0, 0, 0, 0, 0, 0.2689, 0, 0, 0.0513, 0, 0, 0, 0, 0, 0, 0, 0, 0.0563, 0.1904, 0, 0.2433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0788, 0, 0, 0.175, 0, 0, 0, 0, 0.0397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.075, 0, 0, 0.195, 0, 0.262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3892, 0.9414, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.046, 0.2757, 0, 1.03, 0, 0,acq
0.0418, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0.105, 0, 0, 1.65, 0, 2.5117, 0, 0, 0.0736, 0, 0, 0, 0.1089, 0, 0, 0.0494, 0, 0.3226, 0, 0, 1.11, 0, 0, 0, 0.0525, 0, 0, 0, 0, 0, 0, 0, 0.3959, 0, 0, 0, 0, 0, 0, 0.0983, 0.175, 0.27, 0, 0.0736, 0, 0, 0.5875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.43, 0, 0, 0, 0, 0.09, 0, 0, 0.047, 0, 0, 0, 0, 0, 0, 0, 0, 0.3083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.178, 0.8557, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2433, 0, 0, 0, 0, 0, 0.4675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1371, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0367, 0, 0, 0.0736, 0, 0, 0, 0.1327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1138, 0, 0, 0, 0, 0, 0, 0, 0.103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36, 0, 0, 0, 0, 0.09, 0, 0, 0.1247, 0.3636, 0, 0, 0, 1.03, 0, 0, 0, 0.057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0548, 0.4186, 0, 0, 0, 0,acq
0.0457, 0.1967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1014, 1.955, 0, 0, 0, 0, 0, 0, 0.1792, 0, 0, 0.0494, 0, 0.1484, 0, 0, 0, 0, 0, 0, 0.085, 0.0431, 0, 0, 0, 0, 0, 0, 0.3407, 0, 0, 0, 0.0391, 0, 0, 0, 0.257, 0, 0, 0.0736, 0, 0, 0.64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.212, 2.71, 0, 0, 0, 0, 0.09, 0, 0, 0.059, 0.0793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8767, 0.1092, 1.2457, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1464, 0, 0, 0, 0.1431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.555, 0, 0, 0, 0, 0.1093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.118, 0, 0, 0, 0, 0, 0.526, 0, 0, 0.0761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.068, 2.19, 0, 1.03, 0, 0,acq
0.1032, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0, 0, 0.6567, 0, 0, 0.2936, 0, 0, 0, 0.2706, 0, 0, 0, 0, 0.0621, 1.435, 0, 2.21, 0, 0, 0, 0.085, 0, 0, 0, 0, 0, 0, 0, 0.1124, 0, 0, 1.43, 0.1691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1725, 0, 0, 0, 0.284, 0, 0, 0, 0, 0, 0, 0, 0, 1.36, 0, 0, 0, 0, 0, 0, 0, 0.059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1271, 0, 0, 0, 0,acq
0.0418, 0, 0.1044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1179, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0.2651, 0, 0, 0.0513, 0, 0.0642, 0, 0, 0, 0, 0, 0.85, 0.085, 0.0769, 0, 0.97, 0, 0, 0, 0, 0, 0, 0, 0, 0.15, 0, 0, 0, 0.432, 0, 0, 0.0956, 0, 0, 3.4525, 0, 0, 0, 0, 0.0377, 0, 0, 0, 0.1143, 0, 0, 0, 1.36, 0, 0, 0, 0, 0, 0, 0, 0.1033, 0.1929, 0, 0, 0, 0, 0.526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1092, 2.8529, 0, 0, 0.0716, 0,acq
0.3121, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0, 0, 3.5933, 0, 0, 0, 0, 0, 0, 0.2701, 0, 0, 0, 0, 0.07, 0, 0, 0, 0, 0, 0, 0.1694, 0, 0, 0, 0, 0, 1.49, 0, 0.1586, 0, 0, 0, 0.0632, 0.3986, 0, 0.0719, 0.483, 0, 0, 0.0464, 0, 0, 0, 0, 0, 0, 0.284, 0, 0, 0, 0, 0.1379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0548, 2.1571, 0, 0, 0, 0,acq
0.0886, 0, 0, 0, 0, 0, 0, 0, 0, 0.355, 0, 0, 0, 0, 0, 1.665, 0.1148, 0, 0, 0, 0, 0, 0.2699, 0, 0, 0, 0, 0.0921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1882, 0, 0, 0, 0.103, 0, 0.978, 0.1088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1336, 0, 0, 0, 0, 0, 0, 0.41, 0, 0, 0, 0, 0.0783, 0.075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.63, 0, 0, 0, 0, 0, 0, 1.1914, 0, 0, 0, 0,acq
0.0443, 0, 0.0706, 0, 0, 0, 0, 0, 0, 0, 0.1357, 0, 0, 0, 0, 0.5233, 0.0541, 0, 0, 0, 0, 0, 0.1458, 0, 0, 0, 0, 0.0826, 0, 0, 2.21, 0, 0, 0, 0, 0, 0, 1.1033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.47, 0, 0, 0, 0, 0.3188, 0.179, 0, 0, 0.0347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.565, 0, 0, 0, 0, 0.46, 0.0948, 0.2757, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16, 0, 0, 0, 0, 0.11, 1.4433, 0, 0, 0, 0, 0, 0, 0.2038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0431, 0, 0, 0, 0.0282, 0, 0, 0, 0, 0, 5.484, 0.0472, 0, 0, 0, 0, 0, 0, 0, 0.0833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3308, 0, 0, 0, 1.1314, 0, 1.03, 0, 0,acq
0, 0.1967, 0, 0, 0, 0, 0, 0, 0, 0.2338, 0, 0, 0, 0, 0, 1.155, 0, 0, 0.0736, 0, 0, 0, 0.1419, 0.1463, 0, 0, 0, 0, 0.605, 0, 1.11, 0, 0, 0, 0.0538, 0, 0, 1.29, 0, 0, 0, 0, 0.0562, 0, 0, 0, 0, 0, 0, 0.0317, 0, 0, 0, 0, 0, 0, 0.6975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.486, 0, 0.2457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5429, 0, 0, 0, 0,acq
0.0889, 0, 0, 0, 0, 0, 1.58, 1.0267, 0, 0.79, 0, 0, 0.0586, 0, 0, 0.8667, 0, 0, 0.0736, 0, 0, 0, 0.3312, 0.4813, 0, 0.1206, 0, 0, 0, 0, 1.11, 0, 0, 0, 0, 0, 0, 0.2433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.22, 0, 0.0394, 0, 0, 0, 0.122, 0, 0.31, 0, 0.117, 0, 4.02, 0, 0, 0.1483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5563, 0, 0, 0, 0, 0.075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0827, 0.2, 0, 0.18, 0.4167, 0, 1.6829, 0, 0, 0.0548, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2338, 0, 0, 0.1771, 0, 0, 0.335, 0, 0, 0, 0, 0, 0, 0.2312, 0, 0, 0, 0, 0.0826, 0, 0, 0, 0, 0, 0.85, 0, 0, 0, 0.2433, 0, 0, 0, 0, 0, 0, 0, 0, 0.0886, 0, 0, 0.0436, 0, 0, 0, 0, 0, 0, 0.6975, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1493, 0, 0, 0, 0, 0.526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1364, 1.7071, 0, 0, 0.0548, 0,acq
0.0443, 0, 0, 0, 0, 0, 0, 0, 0, 3.9725, 0, 0, 0, 0, 0, 2.48, 0, 0, 0.0736, 0, 0, 0, 0.1886, 0, 0, 0.0513, 0, 0.0921, 0, 0, 0, 0, 0, 0, 0.0563, 0, 0.125, 0, 0.202, 0, 0, 0, 0, 0, 0, 0, 0.1577, 0, 0, 0.0292, 0, 0, 0, 0.2232, 0, 0, 0.8725, 0, 0, 0, 0, 0, 0, 0, 0, 0.1143, 0, 0, 0, 0, 0, 0, 0, 0, 0.149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4943, 0, 1.03, 0, 0,acq
0.1771, 0, 0.0706, 0, 0, 0, 0, 0, 0, 0.4388, 0, 0, 0, 0, 0.11, 0.1683, 0, 0, 0, 0, 0, 0, 0.1635, 0.1463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.31, 0, 0, 0, 0, 0, 0.0397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0, 0.0964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.86, 0, 0, 0, 0,acq
0.0871, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0, 0, 0, 3.26, 0, 0, 0, 0, 0, 0, 0.1744, 0, 0, 0.0513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0615, 0, 0.4833, 0, 0, 0, 0, 0.27, 0, 0, 0, 0.1577, 0, 0, 0.0486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1004, 1.4243, 0, 0, 0, 0,acq
0.0886, 0, 0, 0, 0, 0, 0, 0, 0, 0.1175, 0, 0, 0.0593, 0, 0, 1.1917, 0, 0, 0, 0, 0, 0, 0.2288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0964, 0, 0, 0, 0, 0, 0, 0, 0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7186, 0, 0, 0, 0,acq
0.5239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1179, 0, 0, 1.5617, 0.3715, 0, 0, 0, 0, 0, 0.2711, 0, 0, 0.0513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0391, 0, 0, 0, 0, 0, 0, 0.0668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0433, 0.1493, 0, 0, 0.195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2572, 1.1757, 0.068, 0, 0, 0,acq
0.0343, 0, 0.0706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91, 0.0496, 0, 0, 0, 0, 0.1367, 0.4704, 0, 0.3917, 0.2, 0, 0, 0, 0, 1.11, 0, 0, 0.85, 0.0525, 0.0554, 0.1233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5875, 0, 0, 0, 0, 0.0373, 0, 0, 0, 0.1143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0957, 0.1493, 0, 0, 0.195, 2.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3176, 0.5343, 0, 1.03, 0, 0,acq
