@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE C35	REAL
@ATTRIBUTE C36	REAL
@ATTRIBUTE C37	REAL
@ATTRIBUTE C38	REAL
@ATTRIBUTE C39	REAL
@ATTRIBUTE C40	REAL
@ATTRIBUTE C41	REAL
@ATTRIBUTE C42	REAL
@ATTRIBUTE C43	REAL
@ATTRIBUTE C44	REAL
@ATTRIBUTE C45	REAL
@ATTRIBUTE C46	REAL
@ATTRIBUTE C47	REAL
@ATTRIBUTE C48	REAL
@ATTRIBUTE C49	REAL
@ATTRIBUTE C50	REAL
@ATTRIBUTE C51	REAL
@ATTRIBUTE C52	REAL
@ATTRIBUTE C53	REAL
@ATTRIBUTE C54	REAL
@ATTRIBUTE C55	REAL
@ATTRIBUTE C56	REAL
@ATTRIBUTE C57	REAL
@ATTRIBUTE C58	REAL
@ATTRIBUTE C59	REAL
@ATTRIBUTE C60	REAL
@ATTRIBUTE C61	REAL
@ATTRIBUTE C62	REAL
@ATTRIBUTE C63	REAL
@ATTRIBUTE C64	REAL
@ATTRIBUTE C65	REAL
@ATTRIBUTE C66	REAL
@ATTRIBUTE C67	REAL
@ATTRIBUTE C68	REAL
@ATTRIBUTE C69	REAL
@ATTRIBUTE C70	REAL
@ATTRIBUTE C71	REAL
@ATTRIBUTE C72	REAL
@ATTRIBUTE C73	REAL
@ATTRIBUTE C74	REAL
@ATTRIBUTE C75	REAL
@ATTRIBUTE C76	REAL
@ATTRIBUTE C77	REAL
@ATTRIBUTE C78	REAL
@ATTRIBUTE C79	REAL
@ATTRIBUTE C80	REAL
@ATTRIBUTE C81	REAL
@ATTRIBUTE C82	REAL
@ATTRIBUTE C83	REAL
@ATTRIBUTE C84	REAL
@ATTRIBUTE C85	REAL
@ATTRIBUTE C86	REAL
@ATTRIBUTE C87	REAL
@ATTRIBUTE C88	REAL
@ATTRIBUTE C89	REAL
@ATTRIBUTE C90	REAL
@ATTRIBUTE C91	REAL
@ATTRIBUTE C92	REAL
@ATTRIBUTE C93	REAL
@ATTRIBUTE C94	REAL
@ATTRIBUTE C95	REAL
@ATTRIBUTE C96	REAL
@ATTRIBUTE C97	REAL
@ATTRIBUTE C98	REAL
@ATTRIBUTE C99	REAL
@ATTRIBUTE C100	REAL
@ATTRIBUTE C101	REAL
@ATTRIBUTE C102	REAL
@ATTRIBUTE C103	REAL
@ATTRIBUTE C104	REAL
@ATTRIBUTE C105	REAL
@ATTRIBUTE C106	REAL
@ATTRIBUTE C107	REAL
@ATTRIBUTE C108	REAL
@ATTRIBUTE C109	REAL
@ATTRIBUTE classe {corn,grain,acq,wheat,ship,money-fx,interest,earn,crude,trade}


@DATA
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7267, 0, 0, 0.4325, 0, 0, 0, 0.605, 0.0081, 0, 0, 0, 0, 1.54, 0, 0.0693, 0, 0, 0.1475, 0, 0.125, 0, 0.1161, 0, 0, 0, 0, 0, 0, 0, 0.0914, 0, 0, 0, 1.906, 0.0544, 0, 0, 0, 0, 0, 0.2825, 0.054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0.6017, 0, 0, 0, 0, 0, 0.308, 0.035, 0, 0, 0.585, 0.4125, 0, 0, 0, 0, 0, 0, 0, 0, 0.2225, 0.0875, 0, 0, 0, 0, 0, 0.1213, 0, 0, 0, 0, 0, 0.0676, 0, 0,acq
0, 0, 0.1044, 0, 0, 0, 0.5567, 0, 0, 0, 0, 0.11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0088, 0, 0, 1.7067, 0, 0, 0, 0, 0, 0, 0.1187, 0, 0.1233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2277, 0, 0, 0, 0, 0.0248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4233, 0, 0.4333, 0, 0.3125, 0, 0, 0, 0, 0, 0, 0, 0, 0.105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1164, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0745, 0, 0, 0.5533, 0, 0, 0.1863, 0, 0, 0.0712, 0, 0.0134, 4.085, 0, 0, 0, 0, 0, 0, 0, 0, 0.0725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0705, 0, 0, 0.0292, 0, 0.0811, 0.0783, 0, 0, 0, 0, 0, 0.0433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.926, 0, 0, 0, 1.165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0656, 0, 0, 0, 0, 0, 0, 0.655, 0.1979, 0, 0, 0, 0, 0, 0, 0.0118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1233, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2929, 0, 0.0536, 1.454, 0.0806, 0, 0, 0, 0, 0, 0.2825, 0.2083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0.0596, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65, 0, 0, 0.2641, 0, 0, 0, 0, 0, 0, 1.9633, 0.2636, 0, 0, 0, 0, 0, 0, 0.0043, 0, 0, 0, 0, 0, 0, 0.3393, 0, 0.0387, 0.1629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.193, 0, 0, 0, 0.0611, 0, 0.0583, 0, 0, 1.325, 0, 0.0814, 0.2825, 0.0947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.69, 0, 0.0433, 0, 0, 0, 0.0783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2327, 0, 0, 0.0335, 0, 0, 0.2156, 0, 0,acq
0.1096, 0, 0.085, 0, 0, 4.75, 0, 0, 0, 0.978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3267, 0.0657, 0, 0, 0, 0, 0, 0, 0.0194, 0, 0, 0, 0, 0, 0, 0, 0, 0.2274, 0.3717, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0.1692, 0, 0.0282, 0.1714, 0, 0.0608, 0, 0.1088, 0.0772, 0, 0, 0, 0, 0.14, 0.101, 0, 0.765, 0, 0, 0, 0, 0, 0, 0.7843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.035, 0, 0, 0, 0.1567, 0, 0, 0, 0, 0, 0, 0.5986, 0, 0, 0.4856, 0, 0, 0, 0.2743, 2.04, 0.0913, 0.0348, 0, 0.0335, 0, 0, 0.0596, 0, 0,acq
0.0443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1014, 0, 0.0656, 0, 0, 0, 0.0745, 0, 0, 0.54, 0, 0, 0, 0, 0.2671, 0, 0, 0.0109, 0, 0, 0, 0, 1.54, 0, 0, 0, 0.0506, 0.1808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0845, 0, 0, 0, 0.726, 0.071, 0, 0, 0, 0.137, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05, 0, 0, 0, 0, 0, 0, 0, 0.1422, 0, 0, 0.18, 0.2157, 0, 0.068, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3725, 0.7078, 0, 0.0712, 0, 0.0165, 0, 0, 0, 0, 0, 0, 0.1364, 0, 0.0613, 0.0533, 0, 0.1217, 0, 0, 0, 0, 0, 0, 0, 0.1415, 0, 0, 0, 0, 0, 0, 0.0982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.338, 0, 0, 0, 0, 0, 0.6675, 0.0356, 0, 0, 0, 0, 0, 0, 0.0476, 1.03, 0, 0, 0, 0, 0.1056, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1993, 0, 0, 0, 0, 0, 0, 0.0029, 0, 0, 0, 0, 0, 0, 0.0507, 0, 0, 0.1308, 0, 0.0933, 0.202, 0.0706, 0, 0, 0, 0, 0, 0, 0, 0.0791, 0, 0, 0, 0, 0.0718, 0, 0, 0, 0, 0, 0.2825, 0, 0, 0, 0, 0, 0, 0, 0.6582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.245, 0, 0.1833, 0, 0, 0, 0, 0, 0, 0.1686, 1.7, 0, 0.0269, 0, 0, 0, 0, 0, 0, 0.0348, 0, 0, 0, 0.34, 0, 0, 0,acq
0, 0, 0.0694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1788, 0, 0.0297, 0, 0, 0, 1.11, 0, 0, 0, 0.85, 0.0674, 0.0879, 0, 0, 0, 0.1039, 0, 0, 0, 0, 0, 0, 0, 0.2077, 0.1714, 0, 0, 0, 0.0991, 0.0313, 0, 0, 0.117, 0.3191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1043, 0, 0, 0, 0, 0.0335, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0.0541, 0, 0, 0, 0, 0, 1.35, 0, 0, 0, 0, 0, 0, 0, 0, 0.0165, 0, 0.685, 0, 0, 0, 0, 0, 0, 0, 0.0767, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0.0282, 0, 0, 0, 0, 0.1457, 0, 5.69, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0, 0, 0.1506, 0, 0, 0, 0, 0, 0.442, 0, 0, 0, 0, 0, 0.09, 0, 0.0757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.135, 0, 0, 0, 0, 0, 0, 1.02, 0, 0, 0, 0, 0, 0, 0, 0.0917, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0176, 0, 2.07, 0, 0, 0, 0, 0.0679, 0, 0.0442, 0, 0, 0.0933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0523, 0, 0, 0, 0, 0.0448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0.616, 0.0347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0231, 0, 0, 0, 0, 0, 0.0867, 0, 0, 0.0685, 0, 0, 0, 0, 0,acq
0, 0, 0.0706, 0, 0, 0, 0, 0, 0, 0, 0, 0.0857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.12, 0, 0, 0.202, 0, 0, 0, 0, 0, 0.53, 0, 0, 0.0327, 0, 0, 0, 0, 0.0526, 0, 0, 0, 0, 0, 0, 0.0683, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0356, 0, 0, 0, 0, 3.05, 0, 0.0648, 0, 0.0335, 0, 0, 0.0772, 0, 0,acq
0.0839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0856, 0, 0.0154, 0, 0.685, 3.5133, 0, 0, 0, 0, 0, 0, 0.0367, 0, 0, 0, 0.1039, 0, 0, 0, 0, 0, 0, 0, 0.4195, 0, 0, 0, 0, 0.1375, 0.0717, 0, 0, 0, 0, 0.14, 0, 0, 0, 0, 0, 0.63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.047, 0, 0, 0, 0, 0, 0, 0, 0, 0.3333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2407, 0, 0, 0, 0, 0, 0.0548, 0, 0,acq
0, 0, 0, 0, 0, 0, 0.5567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6713, 0, 0, 0, 0, 0, 0.0155, 0.735, 0, 0, 0, 0, 0, 0.155, 0, 0, 0.1146, 0, 0.0933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05, 0, 0, 0, 0, 0.1252, 0, 0, 0, 0, 0, 0, 0.0397, 0, 0, 0, 0, 1.89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3333, 0, 0, 0, 0, 0.0244, 0, 0, 0.18, 0, 0, 0, 0.04, 0, 0.0785, 0, 0, 0, 0, 0,acq
0.0639, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2343, 0, 0.0541, 0, 11.93, 0, 1.0845, 0, 0, 0.19, 0, 0, 0, 0, 0, 0.6256, 0, 0.0079, 0, 0, 0, 0, 0, 0, 0.0507, 0, 0.0442, 0.0333, 0, 0, 0.35, 0, 0, 0, 0, 0, 0, 0, 0, 0.1145, 0, 0, 0, 0, 0.0848, 0, 0, 0, 0, 0, 0, 0.0373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2697, 0, 0, 0, 0, 0, 2.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0515, 0, 0, 0, 0, 0, 0, 1.72,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0657, 0, 0, 0, 0, 0, 0, 0.0065, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0.1079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2123, 0, 0, 0.045, 0, 0.0657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0347, 0, 0, 0, 0.1042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0244, 0, 0, 0, 0, 0, 0, 0.0648, 0, 0, 0, 0, 0, 0, 0,acq
0.0704, 0, 0.0888, 0, 0, 0, 0, 0, 0, 0, 1.65, 0.1679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3725, 0, 0, 0.0513, 0, 0.0084, 0, 0, 0, 0, 0, 0, 0, 0, 0.0635, 0, 0, 0, 0, 0.0817, 0, 0, 0, 0, 0, 0, 0, 0.0436, 0, 0, 0.2692, 0.274, 0.1235, 0, 0, 0, 0, 0, 0, 0.0373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2225, 0, 0, 0, 0, 0.2086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2967, 0, 0, 0, 0, 0, 0, 0, 0.0107, 4.955, 0, 0, 0, 0, 0, 0, 0, 0.0613, 0.1475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1655, 0, 0, 0.0778, 0, 0.0262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.998, 0, 0, 0, 0.585, 0.2592, 0, 0, 0, 0, 0, 0, 0.2986, 0, 0, 0.1906, 0, 0, 0, 0, 0, 0.286, 0.0536, 0, 0.0335, 0.194, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 1.1633, 0, 0, 0, 0, 0.0821, 0, 0, 0, 0, 0, 0.0745, 0, 0, 0.7783, 0.4614, 0, 0, 0, 0, 0, 0, 0.0135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0104, 0, 0, 0, 0, 0.0805, 1.265, 0.0733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5333, 0, 0, 0, 0, 0, 0.41, 0, 0, 0.0793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.835, 0.0367, 0, 0, 0, 0, 0, 0, 0, 0, 0.05, 0, 0, 0, 0.0572, 0,acq
0.0546, 0, 0.085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58, 0.0745, 0, 0, 3.3833, 0, 0, 0, 0, 0.1929, 0, 0, 0.0045, 13.445, 0, 0, 0, 0, 0, 0, 0, 0.0774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1718, 0, 0, 0, 0, 0.0816, 0, 0, 0, 0, 0, 0.14, 0.1513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.46, 1.512, 0.035, 0, 0, 0, 0, 0, 0, 0, 0, 0.3333, 0, 0, 0, 0.625, 0.0461, 0, 0, 0.18, 0, 0, 0.2327, 0, 0, 0.0715, 0.194, 0, 0, 0, 0,acq
0, 0, 0.1894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58, 0, 0, 0, 1.895, 0.0657, 0, 0, 0, 0.1929, 0.0994, 0, 0.0089, 0, 0, 0, 0, 0, 0, 0, 0, 0.0774, 0.1704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0792, 0.738, 0.0524, 0, 0, 0, 0, 0, 0.5575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, 0.181, 0, 11.31, 0.308, 0, 0, 0, 0.585, 0.0783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1961, 0, 0, 0, 0.5186, 0, 0.6207, 0, 0, 0.1435, 0, 0, 0.2156, 0, 0,acq
0.0418, 0, 0.0975, 0, 0, 0, 0, 0, 0, 0, 0, 0.0857, 0, 0, 0, 0, 0, 0, 0, 0, 2.9033, 0, 0, 0, 0, 0, 0, 0, 0.008, 0, 0, 0, 0, 0, 0, 0.1386, 0, 0, 0.0363, 0, 0, 1.25, 0.0817, 0, 0, 0, 0, 0, 0, 0, 0.4814, 0.8814, 0, 0, 0.726, 0.0822, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.09, 0, 0, 0, 0, 0, 0, 0, 0.3425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0356, 0, 0, 0, 0.2157, 0, 0, 0.4767, 0, 0.217, 1.286, 0, 0, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3121, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0, 0, 0.1744, 0, 0.0513, 0, 0.0163, 0, 0, 4.3667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1578, 0, 0, 0, 0, 0, 0.0985, 0, 0.3268, 0, 0, 0.1797, 0, 0.158, 0, 0, 0, 0.117, 0.0514, 0, 0.0437, 0, 0, 0, 0, 0.63, 0, 0.1506, 0, 0.2529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.565, 0, 0.0528, 0, 0, 0, 0.1671, 0, 0, 0.0406, 0, 0, 0, 0, 0, 0, 0,acq
0.2064, 0, 0.2919, 0, 0, 0, 1.6067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1463, 0, 0, 0, 0.1256, 0, 0.0081, 0, 0, 0, 0, 0, 0, 0.1043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1714, 0, 0.0953, 0, 0.0778, 0, 4.27, 0, 0, 0, 0.14, 0.0523, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0757, 0, 0.465, 0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1072, 0,acq
0.0689, 0, 0, 0, 0, 0, 1.0267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0981, 0, 0.0185, 0, 0, 0, 0, 0, 0, 0.17, 0, 0, 0.0717, 0, 0, 0, 0, 0, 0, 0, 0, 0.265, 0, 0, 0.0327, 0, 2.85, 0, 0, 0.2078, 0.0623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6983, 0, 0, 0.105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0312, 0, 0, 0, 0, 0.1364, 0, 0,acq
0.0604, 0, 0, 0, 0, 1.58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6633, 0.2636, 0, 0, 0, 0.1929, 0, 0, 0.0142, 0, 0, 0.94, 0, 0, 0, 0, 0, 0.21, 0.1146, 0, 0, 0.606, 0.1428, 0, 0, 0, 0, 0, 0, 0, 0.0564, 0, 0, 0, 0, 0.0918, 0.0823, 0, 0, 0, 0, 0.565, 0.0533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0539, 0, 0, 0, 0, 0, 0, 0.0842, 0, 0, 0, 0, 0, 0, 0,acq
0, 0, 0.1044, 0, 0, 0, 0.2767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1464, 0, 0, 0, 0, 0.335, 0.2463, 0, 0, 0, 0.715, 0.0207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2021, 0, 0, 0.202, 0, 0, 0, 0, 0, 0, 0.0738, 0, 0.2064, 0.1986, 0, 0, 0.546, 0.1246, 0.0332, 0, 0, 0, 0, 0, 0.0433, 0, 0, 0, 0, 0.63, 0, 0.1029, 0, 0, 0, 0.95, 0.2, 0, 0.1325, 0, 0, 0, 0, 0.035, 0, 0, 0, 0.1825, 0, 0, 0, 0, 0, 0, 0.2229, 0, 0, 0.0881, 0, 0, 0.18, 0.1786, 0, 0, 0, 0, 0.067, 0, 0, 0.066, 0, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5933, 0, 0, 0, 0, 0, 0.0994, 0, 0.014, 0, 0, 0, 0, 3.08, 0, 0, 0, 0, 0.0592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0423, 0.1714, 0, 0, 0, 0.0349, 0, 0, 0, 0, 0, 0.4225, 0.122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.18, 0.5529, 0, 0.068, 0, 0, 0.0335, 0.388, 0, 0, 0.1144, 0,acq
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6017, 0, 0, 0, 0, 0, 0, 0, 0.0087, 0, 0, 0, 0, 0, 0, 0, 0, 0.1658, 0.0792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1268, 0, 0, 0, 1.86, 0.0534, 0, 0, 0, 0, 0, 1.115, 0.1223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0477, 0, 0, 0, 0, 0, 0, 0.66, 0, 0, 0, 0, 0, 0, 0.3464, 0, 0, 0, 0, 0, 0.4373, 0, 0, 0, 0, 0, 0.0596, 0.0572, 0,acq
0.0604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3383, 0.2636, 0, 0, 0, 0, 0, 0, 0.0081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1817, 1.5, 0, 0.202, 0, 0, 0, 0, 0, 0, 0, 0, 0.1405, 0, 0, 0.0436, 0, 0.0455, 0.0387, 0, 0, 0, 0, 0.9825, 0.1617, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0793, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0736, 0, 0, 0, 0, 0, 0.208, 0, 0, 0.196, 0, 0, 0, 0, 0,acq
